date,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,MATICUSDT,LTCUSDT
2019-05-30,8269.54000000,254.56000000,31.66660000,0.41789000,0.08392000,,0.01972000,107.78000000
2019-05-31,8555.00000000,267.90000000,32.88620000,0.43851000,0.08914000,,0.02216000,114.60000000
2019-06-01,8544.07000000,264.33000000,33.35210000,0.42894000,0.09047000,,0.02104000,112.35000000
2019-06-02,8725.98000000,268.88000000,33.15270000,0.44396000,0.09630000,,0.02012000,114.39000000
2019-06-03,8115.82000000,249.91000000,30.75640000,0.41731000,0.08745000,,0.01911000,105.99000000
2019-06-04,7687.03000000,241.39000000,29.25960000,0.39878000,0.08247000,,0.02139000,102.20000000
2019-06-05,7776.50000000,245.63000000,30.88860000,0.40010000,0.08252000,,0.02285000,103.66000000
2019-06-06,7786.70000000,248.76000000,31.08880000,0.41937000,0.08308000,,0.02361000,111.19000000
2019-06-07,7980.53000000,248.77000000,31.30980000,0.41886000,0.08500000,,0.02426000,116.71000000
2019-06-08,7893.62000000,243.25000000,31.73330000,0.40699000,0.08356000,,0.02583000,118.01000000
2019-06-09,7628.13000000,230.98000000,30.09500000,0.38527000,0.07887000,,0.02537000,114.66000000
2019-06-10,7982.75000000,246.51000000,32.02710000,0.39990000,0.08508000,,0.02698000,129.15000000
2019-06-11,7884.90000000,244.29000000,31.88890000,0.39192000,0.08742000,,0.02390000,135.69000000
2019-06-12,8127.64000000,261.15000000,34.88880000,0.40074000,0.09603000,,0.02305000,135.32000000
2019-06-13,8218.54000000,254.67000000,35.25100000,0.39876000,0.08966000,,0.02310000,130.55000000
2019-06-14,8650.00000000,262.47000000,32.38030000,0.40201000,0.09008000,,0.02055000,132.00000000
2019-06-15,8808.70000000,267.82000000,32.67430000,0.40950000,0.09127000,,0.02179000,137.54000000
2019-06-16,8953.33000000,267.73000000,32.18880000,0.42703000,0.09189000,,0.02240000,136.45000000
2019-06-17,9313.96000000,273.16000000,33.82860000,0.44705000,0.09334000,,0.02175000,133.80000000
2019-06-18,9081.55000000,264.66000000,34.43330000,0.42694000,0.08907000,,0.02247000,135.22000000
2019-06-19,9255.49000000,268.14000000,35.18880000,0.43406000,0.08957000,,0.02309000,136.43000000
2019-06-20,9517.12000000,271.22000000,36.83810000,0.42995000,0.08731000,,0.02241000,135.46000000
2019-06-21,10159.86000000,294.35000000,38.67660000,0.44250000,0.08899000,,0.02100000,138.28000000
2019-06-22,10729.50000000,310.79000000,38.00010000,0.47729000,0.09482000,,0.02194000,142.26000000
2019-06-23,10906.07000000,308.52000000,37.28360000,0.47015000,0.09700000,,0.02104000,137.50000000
2019-06-24,11056.59000000,311.64000000,37.43000000,0.47385000,0.09789000,,0.02072000,135.77000000
2019-06-25,11820.86000000,318.26000000,36.09410000,0.46809000,0.09654000,,0.01920000,136.33000000
2019-06-26,13093.80000000,339.39000000,36.11890000,0.46805000,0.09814000,,0.01795000,132.25000000
2019-06-27,11329.99000000,298.35000000,34.39990000,0.41049000,0.08640000,,0.01942000,116.01000000
2019-06-28,12400.63000000,311.05000000,34.62890000,0.42610000,0.08873000,,0.01920000,120.01000000
2019-06-29,11903.13000000,317.62000000,35.50000000,0.42620000,0.08975000,,0.02412000,133.86000000
2019-06-30,10854.10000000,292.70000000,32.11400000,0.39620000,0.08226000,,0.02217000,123.25000000
2019-07-01,10624.93000000,295.07000000,33.27770000,0.40691000,0.08360000,,0.02238000,123.17000000
2019-07-02,10842.85000000,291.48000000,31.97770000,0.39794000,0.08054000,,0.02002000,118.77000000
2019-07-03,11940.00000000,301.14000000,32.52200000,0.40456000,0.08231000,,0.01930000,121.36000000
2019-07-04,11145.67000000,282.73000000,33.08880000,0.38723000,0.07737000,,0.01797000,119.61000000
2019-07-05,10970.73000000,287.47000000,32.55660000,0.37881000,0.07631000,0.00387010,0.01811000,118.35000000
2019-07-06,11256.49000000,288.29000000,32.58880000,0.39031000,0.07745000,0.00350000,0.01768000,118.31000000
2019-07-07,11406.24000000,304.72000000,32.93440000,0.39651000,0.07970000,0.00353770,0.01759000,119.48000000
2019-07-08,12238.60000000,311.97000000,33.38880000,0.40073000,0.08010000,0.00345800,0.01664000,122.92000000
2019-07-09,12543.41000000,307.46000000,32.48110000,0.39362000,0.07783000,0.00345450,0.01622000,119.24000000
2019-07-10,12108.37000000,289.23000000,31.22200000,0.36154000,0.07178000,0.00334210,0.01610000,108.31000000
2019-07-11,11342.89000000,268.63000000,29.41810000,0.32875000,0.06515000,0.00320900,0.01442000,102.98000000
2019-07-12,11757.22000000,274.62000000,31.88880000,0.34336000,0.06937000,0.00326220,0.01570000,104.86000000
2019-07-13,11355.76000000,268.79000000,31.48880000,0.33206000,0.06672000,0.00325320,0.01662000,101.03000000
2019-07-14,10174.18000000,225.85000000,28.54470000,0.30366000,0.05923000,0.00291750,0.01431000,89.66000000
2019-07-15,10838.72000000,228.20000000,28.64700000,0.31287000,0.05902000,0.00307120,0.01386000,90.43000000
2019-07-16,9439.59000000,198.88000000,25.06010000,0.29543000,0.05181000,0.00279940,0.01206000,79.61000000
2019-07-17,9667.92000000,210.81000000,27.62870000,0.31032000,0.05505000,0.00288220,0.01316000,89.95000000
2019-07-18,10627.16000000,225.73000000,28.95550000,0.32035000,0.05843000,0.00309790,0.01362000,101.16000000
2019-07-19,10504.29000000,220.73000000,29.00960000,0.31880000,0.05960000,0.00302320,0.01337000,98.23000000
2019-07-20,10740.23000000,228.20000000,31.09320000,0.33279000,0.06262000,0.00307870,0.01390000,100.25000000
2019-07-21,10589.45000000,225.38000000,30.43880000,0.33075000,0.06107000,0.00304680,0.01345000,99.70000000
2019-07-22,10340.31000000,217.51000000,30.88500000,0.32111000,0.05949000,0.00295670,0.01272000,95.31000000
2019-07-23,9864.91000000,212.48000000,29.49290000,0.30891000,0.05568000,0.00281920,0.01154000,90.15000000
2019-07-24,9763.28000000,216.31000000,28.82610000,0.31548000,0.05876000,0.00287410,0.01193000,94.50000000
2019-07-25,9879.87000000,219.14000000,28.92270000,0.31335000,0.05852000,0.00286560,0.01218000,93.22000000
2019-07-26,9824.00000000,218.81000000,28.90000000,0.32303000,0.06261000,0.00287980,0.01277000,94.06000000
2019-07-27,9476.52000000,207.30000000,27.74980000,0.30965000,0.05988000,0.00280470,0.01198000,88.79000000
2019-07-28,9541.54000000,211.62000000,27.75550000,0.31218000,0.05936000,0.00279320,0.01179000,90.00000000
2019-07-29,9507.64000000,210.89000000,26.95250000,0.31004000,0.06035000,0.00276630,0.01133000,90.33000000
2019-07-30,9574.21000000,209.58000000,26.98670000,0.31823000,0.05975000,0.00278850,0.01157000,90.15000000
2019-07-31,10080.53000000,218.42000000,27.75000000,0.31959000,0.06011000,0.00285830,0.01131000,98.76000000
2019-08-01,10374.99000000,216.84000000,28.70880000,0.31575000,0.05861000,0.00290040,0.01062000,98.64000000
2019-08-02,10523.75000000,217.61000000,28.14000000,0.31178000,0.05731000,0.00289960,0.01109000,94.76000000
2019-08-03,10816.86000000,222.14000000,27.73330000,0.31596000,0.05774000,0.00289940,0.01062000,94.17000000
2019-08-04,10929.23000000,221.79000000,27.38340000,0.31813000,0.05605000,0.00292220,0.01022000,92.64000000
2019-08-05,11828.80000000,233.54000000,28.01140000,0.32242000,0.05642000,0.00304280,0.01169000,96.56000000
2019-08-06,11481.69000000,226.28000000,27.65230000,0.31160000,0.05350000,0.00295570,0.01531000,92.99000000
2019-08-07,11975.03000000,226.10000000,29.66940000,0.31109000,0.05197000,0.00298560,0.01666000,90.59000000
2019-08-08,11999.77000000,221.39000000,31.10740000,0.30825000,0.05213000,0.00296350,0.01453000,90.15000000
2019-08-09,11879.99000000,210.53000000,29.81880000,0.29649000,0.04769000,0.00291300,0.01218000,84.24000000
2019-08-10,11309.31000000,206.48000000,29.66610000,0.29918000,0.05195000,0.00285000,0.01497000,85.46000000
2019-08-11,11549.97000000,216.42000000,30.24390000,0.30316000,0.05472000,0.00288740,0.01603000,89.93000000
2019-08-12,11396.08000000,211.41000000,30.18560000,0.30060000,0.05304000,0.00285160,0.01691000,85.79000000
2019-08-13,10892.71000000,209.30000000,29.45120000,0.29800000,0.05268000,0.00283390,0.01682000,84.88000000
2019-08-14,10050.37000000,187.10000000,27.02560000,0.26353000,0.04716000,0.00271610,0.01475000,75.90000000
2019-08-15,10293.93000000,188.03000000,28.10580000,0.26378000,0.04733000,0.00259160,0.01455000,76.25000000
2019-08-16,10331.54000000,184.88000000,27.51110000,0.26047000,0.04668000,0.00265100,0.01330000,74.67000000
2019-08-17,10216.02000000,185.59000000,27.50380000,0.26546000,0.04739000,0.00262510,0.01417000,72.65000000
2019-08-18,10306.78000000,194.33000000,27.89770000,0.28320000,0.05061000,0.00269500,0.01390000,76.25000000
2019-08-19,10915.54000000,202.28000000,28.79310000,0.28202000,0.05002000,0.00278160,0.01542000,77.10000000
2019-08-20,10760.51000000,196.60000000,28.02860000,0.27432000,0.04917000,0.00271200,0.01578000,75.14000000
2019-08-21,10142.57000000,187.45000000,26.92500000,0.26589000,0.04736000,0.00263980,0.01547000,73.27000000
2019-08-22,10099.88000000,190.35000000,26.97310000,0.27039000,0.04918000,0.00264580,0.01672000,73.31000000
2019-08-23,10389.55000000,194.02000000,26.94000000,0.27664000,0.04964000,0.00266680,0.01534000,75.38000000
2019-08-24,10134.35000000,190.60000000,26.28140000,0.27137000,0.05016000,0.00262220,0.01483000,73.32000000
2019-08-25,10142.69000000,186.54000000,26.08880000,0.26954000,0.04949000,0.00262370,0.01373000,72.10000000
2019-08-26,10372.25000000,188.67000000,26.12570000,0.27051000,0.04964000,0.00264090,0.01392000,73.54000000
2019-08-27,10185.05000000,187.24000000,25.60510000,0.26954000,0.04988000,0.00259930,0.01416000,72.90000000
2019-08-28,9721.00000000,173.03000000,23.35650000,0.25629000,0.04587000,0.00249650,0.01291000,66.73000000
2019-08-29,9498.44000000,169.01000000,21.77770000,0.25698000,0.04450000,0.00242440,0.01168000,63.59000000
2019-08-30,9584.54000000,168.50000000,22.14480000,0.25539000,0.04474000,0.00244490,0.01232000,64.17000000
2019-08-31,9587.47000000,171.57000000,21.06040000,0.25747000,0.04473000,0.00245280,0.01177000,64.24000000
2019-09-01,9724.98000000,170.74000000,21.42480000,0.25593000,0.04425000,0.00246030,0.01217000,65.89000000
2019-09-02,10340.00000000,178.05000000,22.74490000,0.26060000,0.04531000,0.00258820,0.01378000,66.92000000
2019-09-03,10615.28000000,178.75000000,22.35110000,0.26242000,0.04667000,0.00255930,0.01433000,69.06000000
2019-09-04,10567.02000000,174.72000000,21.67640000,0.25843000,0.04543000,0.00250970,0.01410000,67.01000000
2019-09-05,10564.49000000,173.75000000,22.63880000,0.25617000,0.04440000,0.00249090,0.01487000,65.23000000
2019-09-06,10298.73000000,169.08000000,21.99060000,0.25110000,0.04423000,0.00247000,0.01358000,64.87000000
2019-09-07,10455.88000000,177.62000000,22.39960000,0.25993000,0.04597000,0.00245420,0.01379000,68.77000000
2019-09-08,10381.18000000,181.19000000,22.41110000,0.26205000,0.04657000,0.00245850,0.01387000,70.36000000
2019-09-09,10303.12000000,180.54000000,22.09780000,0.25855000,0.04680000,0.00243510,0.01410000,69.89000000
2019-09-10,10098.15000000,179.81000000,21.76790000,0.25859000,0.04646000,0.00241850,0.01350000,70.85000000
2019-09-11,10158.33000000,178.28000000,20.73340000,0.25519000,0.04487000,0.00238920,0.01310000,69.80000000
2019-09-12,10415.01000000,180.72000000,20.82000000,0.25406000,0.04541000,0.00239280,0.01296000,69.15000000
2019-09-13,10342.06000000,180.95000000,20.78800000,0.25520000,0.04570000,0.00239900,0.01293000,68.93000000
2019-09-14,10335.02000000,188.13000000,20.95550000,0.26124000,0.04642000,0.00241920,0.01305000,70.50000000
2019-09-15,10302.01000000,189.03000000,20.29010000,0.26022000,0.04664000,0.00242600,0.01283000,70.04000000
2019-09-16,10251.31000000,197.22000000,20.24220000,0.26098000,0.04702000,0.00243090,0.01290000,72.63000000
2019-09-17,10187.82000000,207.84000000,21.04730000,0.28561000,0.04887000,0.00259400,0.01348000,74.04000000
2019-09-18,10156.99000000,210.21000000,22.20180000,0.31344000,0.05308000,0.00270150,0.01432000,77.81000000
2019-09-19,10244.29000000,220.24000000,21.53760000,0.30062000,0.05231000,0.00270830,0.01366000,76.56000000
2019-09-20,10168.59000000,218.03000000,21.26950000,0.29360000,0.05253000,0.00264970,0.01363000,75.05000000
2019-09-21,9986.39000000,215.05000000,20.96660000,0.28961000,0.05179000,0.00257720,0.01331000,73.22000000
2019-09-22,10028.87000000,211.20000000,20.36020000,0.27653000,0.04892000,0.00256200,0.01252000,72.23000000
2019-09-23,9702.25000000,201.29000000,19.32280000,0.26786000,0.04633000,0.00244740,0.01224000,66.54000000
2019-09-24,8493.14000000,165.81000000,15.82490000,0.23282000,0.03724000,0.00219000,0.01088000,54.57000000
2019-09-25,8430.05000000,169.96000000,16.03210000,0.24570000,0.03912000,0.00217570,0.01098000,57.43000000
2019-09-26,8063.73000000,165.92000000,15.22120000,0.24220000,0.03818000,0.00213960,0.01059000,55.19000000
2019-09-27,8177.91000000,173.79000000,15.66660000,0.24208000,0.03911000,0.00217230,0.01082000,55.86000000
2019-09-28,8198.81000000,173.49000000,15.73460000,0.24163000,0.03860000,0.00219740,0.01121000,55.37000000
2019-09-29,8043.82000000,169.24000000,15.19990000,0.24024000,0.03715000,0.00218540,0.01087000,53.82000000
2019-09-30,8289.34000000,180.85000000,15.83490000,0.25660000,0.03888000,0.00237470,0.01090000,55.99000000
2019-10-01,8292.44000000,175.66000000,15.85630000,0.24788000,0.03824000,0.00235030,0.01069000,55.63000000
2019-10-02,8359.94000000,180.24000000,15.87420000,0.25247000,0.03923000,0.00232300,0.01081000,56.23000000
2019-10-03,8223.96000000,174.69000000,15.63770000,0.24674000,0.03818000,0.00229770,0.01054000,56.44000000
2019-10-04,8137.13000000,175.55000000,15.61330000,0.25243000,0.03930000,0.00228930,0.01055000,56.30000000
2019-10-05,8126.19000000,176.25000000,15.68690000,0.25325000,0.03967000,0.00229220,0.01048000,56.69000000
2019-10-06,7854.25000000,170.10000000,15.06880000,0.25552000,0.03881000,0.00226770,0.01016000,54.41000000
2019-10-07,8190.09000000,179.85000000,16.02550000,0.27592000,0.04136000,0.00233100,0.01091000,57.46000000
2019-10-08,8168.39000000,180.60000000,16.02130000,0.27740000,0.04120000,0.00230960,0.01244000,56.94000000
2019-10-09,8560.74000000,192.62000000,17.71770000,0.28082000,0.04238000,0.00235220,0.01444000,59.12000000
2019-10-10,8558.03000000,191.14000000,17.52880000,0.27021000,0.04161000,0.00230000,0.01610000,57.47000000
2019-10-11,8258.50000000,180.72000000,16.56660000,0.26743000,0.04006000,0.00229090,0.01580000,55.85000000
2019-10-12,8300.09000000,179.68000000,17.17000000,0.27226000,0.04040000,0.00231960,0.01555000,55.70000000
2019-10-13,8275.01000000,180.99000000,18.25600000,0.27726000,0.04127000,0.00243170,0.01494000,56.46000000
2019-10-14,8348.20000000,186.72000000,18.43760000,0.29727000,0.04173000,0.00254150,0.01522000,56.83000000
2019-10-15,8159.29000000,180.49000000,18.56430000,0.28859000,0.03957000,0.00249640,0.01437000,54.58000000
2019-10-16,7991.74000000,174.47000000,17.74010000,0.28331000,0.03839000,0.00261620,0.01386000,52.45000000
2019-10-17,8070.58000000,177.16000000,18.51880000,0.30167000,0.03932000,0.00274050,0.01425000,54.94000000
2019-10-18,7947.01000000,172.74000000,18.21880000,0.29404000,0.03795000,0.00269520,0.01334000,53.21000000
2019-10-19,7948.01000000,171.79000000,18.22290000,0.29145000,0.03897000,0.00271760,0.01376000,53.72000000
2019-10-20,8223.35000000,175.22000000,18.49970000,0.29386000,0.03946000,0.00271510,0.01376000,54.85000000
2019-10-21,8197.27000000,173.98000000,18.25510000,0.29187000,0.03904000,0.00268790,0.01491000,54.57000000
2019-10-22,8020.00000000,171.20000000,18.22860000,0.29046000,0.03859000,0.00253110,0.01443000,53.39000000
2019-10-23,7466.62000000,162.35000000,16.67960000,0.27306000,0.03635000,0.00247460,0.01326000,49.50000000
2019-10-24,7412.41000000,160.38000000,16.91940000,0.27596000,0.03730000,0.00251830,0.01338000,49.54000000
2019-10-25,8655.02000000,181.50000000,18.61880000,0.29829000,0.04115000,0.00266940,0.01435000,56.93000000
2019-10-26,9230.00000000,179.49000000,18.95010000,0.29351000,0.04050000,0.00259250,0.01348000,56.71000000
2019-10-27,9529.93000000,183.75000000,19.28880000,0.29818000,0.04216000,0.00264000,0.01402000,59.78000000
2019-10-28,9205.14000000,181.72000000,19.93900000,0.29447000,0.04217000,0.00262650,0.01398000,57.70000000
2019-10-29,9407.62000000,190.46000000,20.74520000,0.30192000,0.04341000,0.00262500,0.01409000,59.75000000
2019-10-30,9154.72000000,183.13000000,20.05200000,0.29471000,0.04171000,0.00259360,0.01340000,57.89000000
2019-10-31,9140.85000000,182.18000000,19.90990000,0.29452000,0.04126000,0.00258440,0.01360000,58.29000000
2019-11-01,9231.61000000,182.85000000,19.99990000,0.29146000,0.04211000,0.00259320,0.01377000,58.23000000
2019-11-02,9289.52000000,182.91000000,20.17450000,0.29456000,0.04237000,0.00257730,0.01353000,58.25000000
2019-11-03,9194.71000000,181.54000000,20.18740000,0.29024000,0.04168000,0.00258610,0.01354000,58.29000000
2019-11-04,9393.35000000,185.71000000,20.61390000,0.29863000,0.04320000,0.00257510,0.01432000,61.29000000
2019-11-05,9308.66000000,188.68000000,20.65880000,0.30061000,0.04411000,0.00259270,0.01470000,63.12000000
2019-11-06,9339.05000000,191.16000000,20.70000000,0.31009000,0.04475000,0.00259520,0.01447000,64.11000000
2019-11-07,9216.20000000,186.68000000,20.42080000,0.29061000,0.04342000,0.00269820,0.01512000,61.39000000
2019-11-08,8773.73000000,183.74000000,19.64600000,0.27547000,0.04216000,0.00263810,0.01432000,60.38000000
2019-11-09,8809.41000000,184.89000000,19.69990000,0.27990000,0.04241000,0.00271260,0.01491000,62.04000000
2019-11-10,9039.47000000,188.96000000,20.43330000,0.27894000,0.04384000,0.00275650,0.01571000,63.65000000
2019-11-11,8733.27000000,184.98000000,20.08880000,0.27423000,0.04315000,0.00270500,0.01541000,61.84000000
2019-11-12,8821.94000000,187.09000000,20.97980000,0.27222000,0.04370000,0.00270780,0.01487000,61.42000000
2019-11-13,8777.12000000,188.11000000,21.38460000,0.27202000,0.04326000,0.00268210,0.01493000,60.96000000
2019-11-14,8646.68000000,184.92000000,21.31660000,0.26795000,0.04279000,0.00266200,0.01443000,59.00000000
2019-11-15,8471.73000000,180.00000000,20.27350000,0.26069000,0.04388000,0.00265800,0.01381000,57.60000000
2019-11-16,8491.02000000,182.37000000,20.16310000,0.26218000,0.04386000,0.00266060,0.01445000,58.30000000
2019-11-17,8502.40000000,183.82000000,20.19400000,0.26311000,0.04501000,0.00262580,0.01432000,59.22000000
2019-11-18,8187.17000000,178.20000000,19.08170000,0.25179000,0.04315000,0.00253950,0.01404000,55.81000000
2019-11-19,8133.64000000,175.94000000,18.49970000,0.25398000,0.04212000,0.00251650,0.01484000,55.13000000
2019-11-20,8098.01000000,174.72000000,18.08260000,0.25014000,0.04090000,0.00252250,0.01434000,54.98000000
2019-11-21,7627.74000000,161.01000000,16.79850000,0.24345000,0.03837000,0.00240630,0.01425000,50.61000000
2019-11-22,7268.23000000,149.56000000,15.48500000,0.23000000,0.03699000,0.00235240,0.01403000,47.32000000
2019-11-23,7311.57000000,151.84000000,16.23200000,0.23407000,0.03798000,0.00239940,0.01662000,48.10000000
2019-11-24,6903.28000000,139.96000000,14.99640000,0.21989000,0.03498000,0.00223300,0.01515000,43.86000000
2019-11-25,7109.57000000,145.69000000,15.14570000,0.21731000,0.03576000,0.00225390,0.02094000,45.47000000
2019-11-26,7156.14000000,147.47000000,15.35640000,0.22060000,0.03669000,0.00226630,0.02171000,46.91000000
2019-11-27,7508.52000000,152.62000000,16.08880000,0.22400000,0.03898000,0.00232080,0.02459000,47.70000000
2019-11-28,7419.49000000,150.72000000,15.53330000,0.22313000,0.03901000,0.00227200,0.02267000,46.79000000
2019-11-29,7739.68000000,154.57000000,16.22810000,0.22998000,0.04127000,0.00235930,0.02451000,48.54000000
2019-11-30,7541.89000000,151.37000000,15.71180000,0.22550000,0.04032000,0.00229180,0.02890000,47.21000000
2019-12-01,7390.89000000,150.73000000,15.42970000,0.22477000,0.03956000,0.00226480,0.02661000,47.45000000
2019-12-02,7294.28000000,148.65000000,15.12880000,0.21914000,0.03793000,0.00221940,0.02637000,45.45000000
2019-12-03,7292.71000000,147.17000000,15.25420000,0.21951000,0.03775000,0.00217820,0.02915000,44.75000000
2019-12-04,7194.32000000,145.38000000,15.10000000,0.21390000,0.03712000,0.00216820,0.03180000,44.67000000
2019-12-05,7389.00000000,148.10000000,15.65550000,0.22118000,0.03761000,0.00217550,0.03316000,44.81000000
2019-12-06,7527.47000000,148.45000000,15.66660000,0.22546000,0.03825000,0.00219440,0.04136000,45.28000000
2019-12-07,7488.21000000,147.14000000,15.60670000,0.22699000,0.03842000,0.00218400,0.03889000,45.15000000
2019-12-08,7510.11000000,150.44000000,15.61210000,0.22909000,0.03872000,0.00219710,0.04150000,45.56000000
2019-12-09,7338.64000000,147.38000000,15.32840000,0.22445000,0.03723000,0.00216990,0.03425000,44.45000000
2019-12-10,7224.13000000,145.56000000,14.80880000,0.22256000,0.03634000,0.00213680,0.01725000,44.09000000
2019-12-11,7210.00000000,143.39000000,14.78000000,0.22093000,0.03664000,0.00213790,0.01794000,43.70000000
2019-12-12,7198.08000000,144.87000000,14.72380000,0.21837000,0.03650000,0.00213440,0.01572000,43.65000000
2019-12-13,7258.48000000,144.80000000,14.85550000,0.22054000,0.03723000,0.00213210,0.01603000,44.44000000
2019-12-14,7064.05000000,141.79000000,14.38880000,0.21605000,0.03622000,0.00211270,0.01359000,43.25000000
2019-12-15,7118.59000000,142.46000000,14.39490000,0.21735000,0.03649000,0.00213630,0.01422000,43.44000000
2019-12-16,6891.72000000,132.73000000,13.45440000,0.20550000,0.03412000,0.00208700,0.01320000,39.99000000
2019-12-17,6623.82000000,121.88000000,12.38100000,0.18310000,0.03168000,0.00197720,0.01208000,36.92000000
2019-12-18,7277.83000000,132.78000000,13.61580000,0.19573000,0.03437000,0.00204830,0.01270000,40.79000000
2019-12-19,7150.30000000,128.10000000,13.34410000,0.18780000,0.03303000,0.00202050,0.01314000,39.65000000
2019-12-20,7187.83000000,128.19000000,13.50000000,0.19521000,0.03391000,0.00202730,0.01557000,40.17000000
2019-12-21,7132.75000000,126.99000000,13.29330000,0.19143000,0.03303000,0.00204000,0.01798000,39.67000000
2019-12-22,7501.44000000,132.09000000,13.77980000,0.19649000,0.03436000,0.00208080,0.01614000,41.82000000
2019-12-23,7317.09000000,127.80000000,13.29980000,0.18953000,0.03312000,0.00205100,0.01508000,40.56000000
2019-12-24,7255.77000000,127.75000000,13.33690000,0.19077000,0.03388000,0.00201840,0.01613000,40.34000000
2019-12-25,7204.63000000,125.09000000,13.06660000,0.18852000,0.03334000,0.00204000,0.01564000,40.08000000
2019-12-26,7202.00000000,125.58000000,13.14140000,0.18923000,0.03416000,0.00202450,0.01566000,40.01000000
2019-12-27,7254.74000000,126.29000000,13.28880000,0.19003000,0.03290000,0.00202770,0.01518000,40.95000000
2019-12-28,7316.14000000,128.11000000,13.67790000,0.19320000,0.03365000,0.00204580,0.01494000,42.83000000
2019-12-29,7388.24000000,134.36000000,14.10400000,0.19653000,0.03412000,0.00203290,0.01474000,43.08000000
2019-12-30,7246.00000000,131.59000000,13.85970000,0.19326000,0.03344000,0.00202640,0.01427000,42.38000000
2019-12-31,7195.23000000,129.16000000,13.71610000,0.19295000,0.03285000,0.00201350,0.01379000,41.30000000
2020-01-01,7200.85000000,130.77000000,13.71840000,0.19305000,0.03348000,0.00202450,0.01496000,41.62000000
2020-01-02,6965.71000000,127.19000000,13.01050000,0.18750000,0.03269000,0.00199510,0.01467000,39.43000000
2020-01-03,7344.96000000,134.35000000,13.64740000,0.19338000,0.03417000,0.00202360,0.01512000,42.23000000
2020-01-04,7354.11000000,134.20000000,13.80920000,0.19305000,0.03434000,0.00205790,0.01484000,42.78000000
2020-01-05,7358.75000000,135.37000000,14.05320000,0.19453000,0.03460000,0.00206960,0.01483000,43.30000000
2020-01-06,7758.00000000,144.15000000,14.94710000,0.22310000,0.03732000,0.00213440,0.01554000,45.80000000
2020-01-07,8145.28000000,142.80000000,15.02260000,0.21335000,0.03700000,0.00217500,0.01509000,46.30000000
2020-01-08,8055.98000000,140.72000000,14.53340000,0.20750000,0.03631000,0.00208860,0.01499000,45.35000000
2020-01-09,7817.76000000,137.74000000,14.39780000,0.20373000,0.03616000,0.00212820,0.01459000,44.74000000
2020-01-10,8197.02000000,144.84000000,15.07000000,0.21284000,0.03693000,0.00219730,0.01486000,49.06000000
2020-01-11,8020.01000000,142.38000000,14.91770000,0.21121000,0.03678000,0.00217540,0.01479000,49.30000000
2020-01-12,8184.98000000,146.54000000,15.33660000,0.21539000,0.03792000,0.00219630,0.01496000,51.43000000
2020-01-13,8110.34000000,143.58000000,15.17360000,0.21134000,0.03682000,0.00217040,0.01548000,49.60000000
2020-01-14,8810.01000000,165.64000000,16.63710000,0.23464000,0.04161000,0.00235810,0.01564000,58.39000000
2020-01-15,8821.41000000,166.40000000,17.66550000,0.23367000,0.04275000,0.00236690,0.01639000,58.16000000
2020-01-16,8720.01000000,164.21000000,17.03330000,0.22900000,0.04168000,0.00232760,0.01614000,57.56000000
2020-01-17,8913.28000000,169.85000000,18.07240000,0.23921000,0.04490000,0.00248680,0.01870000,61.02000000
2020-01-18,8915.96000000,174.14000000,17.80880000,0.24357000,0.04489000,0.00251150,0.01748000,59.32000000
2020-01-19,8701.70000000,166.79000000,17.38800000,0.23558000,0.04200000,0.00239820,0.01643000,57.60000000
2020-01-20,8642.35000000,166.87000000,17.32350000,0.23314000,0.04378000,0.00237600,0.01685000,57.19000000
2020-01-21,8736.03000000,169.49000000,18.11660000,0.23726000,0.04602000,0.00236730,0.01713000,57.57000000
2020-01-22,8682.36000000,168.07000000,17.83440000,0.23733000,0.04575000,0.00234340,0.01708000,58.33000000
2020-01-23,8404.52000000,162.81000000,17.05240000,0.22586000,0.04318000,0.00225140,0.01605000,54.52000000
2020-01-24,8439.00000000,162.54000000,17.11480000,0.22222000,0.04495000,0.00226980,0.01622000,54.38000000
2020-01-25,8340.58000000,160.35000000,16.95550000,0.21946000,0.04314000,0.00225100,0.01602000,53.25000000
2020-01-26,8615.00000000,167.86000000,17.49900000,0.23131000,0.04477000,0.00228540,0.01645000,56.24000000
2020-01-27,8907.57000000,170.08000000,17.67000000,0.23077000,0.04796000,0.00235940,0.01690000,58.55000000
2020-01-28,9374.21000000,175.64000000,18.06620000,0.23906000,0.05290000,0.00244120,0.01714000,60.52000000
2020-01-29,9301.53000000,173.72000000,17.91340000,0.23539000,0.05329000,0.00238650,0.01704000,59.80000000
2020-01-30,9513.21000000,184.69000000,18.55550000,0.24376000,0.05614000,0.00241400,0.01859000,67.98000000
2020-01-31,9352.89000000,179.99000000,18.26440000,0.23946000,0.05390000,0.00237760,0.01795000,68.00000000
2020-02-01,9384.61000000,183.60000000,18.27520000,0.24141000,0.05610000,0.00241700,0.01829000,70.72000000
2020-02-02,9331.51000000,188.44000000,18.43330000,0.25093000,0.05570000,0.00244060,0.01903000,69.93000000
2020-02-03,9292.24000000,189.69000000,18.46000000,0.25453000,0.05696000,0.00241560,0.02199000,69.65000000
2020-02-04,9197.02000000,188.91000000,18.17780000,0.26737000,0.05601000,0.00251690,0.02098000,68.07000000
2020-02-05,9612.04000000,203.78000000,19.26200000,0.27774000,0.05933000,0.00258260,0.02155000,72.59000000
