date,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,UCRY Policy Index,UCRY Price Index
2020-12-06,6.258156109760566,4.2864675176685925,-2.0196267186418697,5.713729250845912,102.4558759,102.2926846
2020-12-13,-0.9571263891841989,-1.8184759306116856,-1.1779944163587666,-1.531719025664625,101.5177196,101.3702002
2020-12-20,20.149903590685238,7.731210090138918,16.28782970969726,33.114520419567526,101.9374211,101.7445417
2020-12-27,11.376549587950919,7.09590340970314,-1.88507217530582,10.981905521120886,102.1349277,101.7445417
2021-01-03,22.76377190896881,35.621651831609974,20.310688819997793,23.180161405732438,101.0486414,101.0359667
2021-01-10,14.501720535987662,24.84971357366524,2.738855833723313,5.331617875535699,103.4187205,105.0066605
2021-01-17,-6.277954571882753,-1.7533726221737151,7.853533249791873,-17.47650670988379,103.0977723,103.4691864
2021-01-24,-10.492176337964947,12.210381596157406,-9.223147699205935,-1.261424005634544,102.2583693,102.1723605
2021-01-31,2.5496202419507585,-5.91360641259304,5.811827384578494,-8.623159458028722,103.8137337,103.5895105
2021-02-07,15.898798268713113,20.526807428922154,43.3059407584831,15.308995313008314,103.1471489,102.5734407
2021-02-14,22.485727258234427,11.078008673211057,68.69388631023796,34.79008247652981,104.825955,105.6216501
2021-02-21,16.702716474957484,7.132737683118162,77.62134352401043,6.193254761909235,103.8631103,104.1376534
2021-02-28,-24.052097387532726,-30.926810782121585,-33.97302000036815,-31.824462164896566,105.8875529,105.7687128
2021-03-07,12.159893624299151,19.582004822156286,13.297204362458883,14.368575103020712,104.0112403,103.8702666
2021-03-14,14.57286232772901,6.8258796060580815,9.196141425683122,11.473193171341848,102.7768241,103.0681063
2021-03-21,-2.7800136361387846,-3.5871962541397586,0.5354544510535535,-9.110756202918486,103.073084,102.9076742
2021-03-28,-2.782715165076211,-5.532839053963707,1.4163277934452938,-5.834878433637016,103.4927855,103.295385
2021-04-04,4.254699727389996,20.733589729871788,26.20991802185736,9.306750583520854,101.9374211,102.0654058
2021-04-11,3.0465171178488184,3.580657177127821,41.04878019452119,22.135172886865035,102.1349277,102.3461619
2021-04-18,-6.635820212317145,3.84273402432297,-8.838861211673734,8.013111759074787,103.4927855,103.6296185
2021-04-25,-13.484483567611697,3.7250829731969035,4.7783670853806415,-19.967941378387764,105.5419164,105.2339392
2021-05-02,14.244190514954921,23.987763641127525,20.80279031488212,18.31549893936914,104.677825,104.0574374
2021-05-09,2.8962898109083395,28.544279283702835,6.228639712192961,36.62245593917013,103.1224606,103.4023397
2021-05-16,-22.660871865310632,-9.114957890859882,-15.925126305836864,-27.05019791745396,104.5050068,104.9799218
2021-05-23,-29.252887889806946,-53.57324027609865,-77.21744319584357,-73.14179918411087,108.257632,109.1778943
2021-05-30,2.8055006776529616,12.939312355846841,22.213045776201277,18.022417423715705,104.4556301,105.6617581
2021-06-06,0.43405793819123506,12.804692970706514,19.00879029076892,3.4016885278254345,103.7396687,104.2713468
2021-06-13,8.624412751305087,-7.7641085877969,-7.3578659242242646,-3.202485274701372,103.5421621,103.0814756
2021-06-20,-9.173881075175132,-11.199201085897093,-7.585066821656058,-9.813535503303397,102.1102393,102.2258379
2021-06-27,-2.560064705420358,-12.377607700813293,-15.335963577988657,-15.53135457765048,103.2212139,102.4397473
